order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
47415,3446,2023-02-12,295,8,128.44,1027.52,Pending,
47416,6034,2024-11-13,345,8,54.55,436.40,Pending,
47417,2121,2025-04-12,212,5,13.78,68.90,Completed,2025-04-18
47418,3077,2024-07-22,497,5,426.94,2134.70,Cancelled,2024-07-24
47419,3560,2025-08-12,467,8,110.66,885.28,Completed,2025-08-15
47420,738,2025-04-29,272,9,227.52,2047.68,Pending,
47421,6506,2025-07-17,107,3,263.14,789.42,Completed,2025-07-17
47422,8857,2023-09-11,157,9,93.28,839.52,Pending,
47423,4189,2024-06-21,64,4,439.74,1758.96,Completed,2024-06-27
47424,2054,2024-06-19,334,2,309.36,618.72,Completed,2024-06-24
47425,9270,2023-10-01,150,5,267.71,1338.55,Completed,2023-10-02
47426,1780,2023-12-08,287,5,311.06,1555.30,Completed,2023-12-11
47427,8613,2025-01-20,35,9,78.68,708.12,Completed,2025-01-22
47428,6806,2023-04-26,161,8,233.84,1870.72,Completed,2023-04-29
47429,7905,2025-01-02,274,9,263.69,2373.21,Completed,2025-01-03
47430,6155,2023-05-09,282,4,386.88,1547.52,Pending,
47431,211,2025-07-01,110,3,241.89,725.67,Completed,2025-07-08
47432,6994,2024-10-23,34,6,366.81,2200.86,Completed,2024-10-25
47433,729,2023-12-09,330,6,288.29,1729.74,Completed,2023-12-11
47434,8502,2023-06-30,392,6,36.30,217.80,Completed,2023-07-04
47435,8342,2024-03-11,149,3,71.85,215.55,Completed,2024-03-17
47436,5148,2024-07-03,198,4,338.30,1353.20,Completed,2024-07-05
47437,4674,2023-10-13,8,6,292.89,1757.34,Completed,2023-10-19
47438,6433,2025-02-03,423,1,172.17,172.17,Completed,2025-02-09
47439,1759,2023-10-05,184,5,145.85,729.25,Completed,2023-10-09
47440,3336,2025-01-30,350,10,496.49,4964.90,Cancelled,
47441,4587,2024-11-09,220,4,366.41,1465.64,Completed,2024-11-10
47442,3116,2024-08-30,177,1,232.28,232.28,Completed,2024-08-30
47443,1904,2025-02-15,261,8,494.66,3957.28,Completed,2025-02-19
47444,845,2024-03-31,389,5,465.09,2325.45,Completed,2024-04-04
47445,6276,2025-07-07,473,1,323.85,323.85,Completed,2025-07-10
47446,1451,2024-10-09,392,7,36.30,254.10,Completed,2024-10-09
47447,8712,2025-07-31,189,6,234.43,1406.58,Completed,2025-08-01
47448,5897,2024-07-18,41,9,376.50,3388.50,Pending,
47449,7661,2023-10-12,459,4,13.94,55.76,Pending,
47450,1105,2025-08-28,79,9,475.51,4279.59,Completed,2025-09-01
47451,5302,2023-06-08,263,6,401.67,2410.02,Completed,2023-06-11
47452,474,2025-03-28,451,10,116.73,1167.30,Completed,2025-04-03
47453,3742,2024-02-23,162,8,290.23,2321.84,Pending,
47454,6549,2023-04-01,204,1,287.49,287.49,Completed,2023-04-05
47455,6314,2024-09-12,95,1,286.34,286.34,Completed,2024-09-19
47456,5565,2025-06-10,368,5,481.41,2407.05,Completed,2025-06-16
47457,8764,2024-11-20,185,2,333.91,667.82,Completed,2024-11-27
47458,1006,2023-08-10,498,10,231.84,2318.40,Completed,2023-08-17
47459,4991,2024-03-07,313,10,412.60,4126.00,Completed,2024-03-12
47460,3116,2023-04-19,343,1,416.09,416.09,Completed,2023-04-26
47461,7134,2025-06-10,229,9,491.36,4422.24,Completed,2025-06-14
47462,5032,2024-03-26,173,4,412.97,1651.88,Cancelled,
47463,3642,2024-08-14,149,4,71.85,287.40,Completed,2024-08-15
47464,4158,2023-06-01,172,3,139.57,418.71,Completed,2023-06-05
47465,8490,2024-09-20,164,8,418.08,3344.64,Completed,2024-09-22
47466,9392,2025-04-06,440,2,438.65,877.30,Cancelled,2025-04-08
47467,6110,2023-06-15,4,7,298.73,2091.11,Completed,2023-06-19
47468,681,2023-05-20,299,10,483.67,4836.70,Completed,2023-05-25
47469,3335,2024-04-22,131,6,292.35,1754.10,Completed,2024-04-26
47470,8283,2024-06-07,392,4,36.30,145.20,Completed,2024-06-09
47471,4997,2023-05-11,71,9,220.64,1985.76,Completed,2023-05-13
47472,5639,2024-07-22,330,10,288.29,2882.90,Cancelled,2024-07-23
47473,399,2024-03-27,41,1,376.50,376.50,Completed,2024-03-29
47474,550,2023-05-23,149,8,71.85,574.80,Completed,2023-05-24
47475,94,2025-01-06,309,2,409.71,819.42,Completed,2025-01-10
47476,8607,2025-01-24,67,5,188.46,942.30,Completed,2025-01-25
47477,5426,2024-06-13,149,6,71.85,431.10,Completed,2024-06-19
47478,7167,2023-09-14,186,6,17.72,106.32,Completed,2023-09-20
47479,7248,2024-02-29,328,2,214.75,429.50,Completed,2024-03-06
47480,8705,2025-06-19,141,8,466.99,3735.92,Completed,2025-06-24
47481,9682,2024-11-09,399,3,60.60,181.80,Cancelled,
47482,3392,2024-09-09,39,10,492.79,4927.90,Completed,2024-09-13
47483,5932,2023-02-24,104,8,146.66,1173.28,Completed,2023-02-25
47484,1830,2024-02-26,262,8,184.91,1479.28,Completed,2024-02-26
47485,5952,2025-04-08,493,6,110.54,663.24,Completed,2025-04-14
47486,1010,2023-05-03,76,7,205.82,1440.74,Cancelled,2023-05-03
47487,8285,2024-11-09,22,4,84.88,339.52,Completed,2024-11-12
47488,1278,2025-06-14,483,7,190.16,1331.12,Completed,2025-06-14
47489,6828,2025-06-07,365,8,272.45,2179.60,Completed,2025-06-10
47490,5839,2024-06-17,120,5,390.08,1950.40,Completed,2024-06-24
47491,7486,2024-03-19,335,3,206.40,619.20,Completed,2024-03-21
47492,8373,2023-01-24,444,4,168.58,674.32,Pending,
47493,5566,2024-10-19,269,10,261.40,2614.00,Completed,2024-10-25
47494,8953,2023-12-06,61,3,107.78,323.34,Pending,
47495,7228,2025-01-17,255,2,101.77,203.54,Completed,2025-01-17
47496,9647,2023-12-22,157,4,93.28,373.12,Completed,2023-12-28
47497,7596,2024-03-28,23,3,249.41,748.23,Completed,2024-03-28
47498,1395,2025-06-26,394,6,121.78,730.68,Completed,2025-07-01
47499,8378,2023-11-07,442,2,431.90,863.80,Completed,2023-11-12
47500,9935,2024-06-27,115,2,144.40,288.80,Pending,
47501,5968,2023-03-03,267,6,91.65,549.90,Pending,
47502,9146,2024-06-02,335,2,206.40,412.80,Completed,2024-06-04
47503,6147,2024-12-16,379,9,312.73,2814.57,Completed,2024-12-16
47504,6344,2024-08-02,330,9,288.29,2594.61,Pending,
47505,9799,2025-06-17,324,2,322.58,645.16,Completed,2025-06-19
47506,7586,2024-02-10,387,2,122.58,245.16,Completed,2024-02-15
47507,9871,2023-08-17,443,9,408.62,3677.58,Completed,2023-08-21
47508,5326,2023-05-27,28,8,131.46,1051.68,Completed,2023-06-03
47509,8737,2025-08-22,450,2,321.06,642.12,Completed,2025-08-24
47510,8769,2024-03-25,290,4,329.04,1316.16,Completed,2024-03-26
47511,9621,2023-09-25,17,2,380.32,760.64,Pending,
47512,5315,2024-11-14,288,5,93.88,469.40,Completed,2024-11-21
47513,1008,2024-03-09,398,8,60.08,480.64,Completed,2024-03-09
47514,2398,2023-04-08,166,7,452.66,3168.62,Completed,2023-04-12
47515,4332,2023-09-12,90,4,434.75,1739.00,Completed,2023-09-19
47516,1216,2023-08-17,34,1,366.81,366.81,Pending,
47517,9932,2023-08-23,208,7,334.34,2340.38,Completed,2023-08-30
47518,4171,2024-05-01,150,10,267.71,2677.10,Completed,2024-05-02
47519,4288,2025-08-20,191,9,308.06,2772.54,Completed,2025-08-27
47520,296,2024-11-16,286,3,424.50,1273.50,Completed,2024-11-17
47521,6932,2025-01-30,483,5,190.16,950.80,Completed,2025-02-05
47522,5850,2023-10-30,328,3,214.75,644.25,Pending,
47523,4262,2024-11-20,382,4,459.83,1839.32,Completed,2024-11-21
47524,7111,2024-11-26,39,4,492.79,1971.16,Cancelled,2024-11-26
47525,3929,2023-09-01,15,9,78.41,705.69,Completed,2023-09-04
47526,9246,2025-04-28,454,1,226.22,226.22,Completed,2025-05-04
47527,4969,2025-01-07,134,1,151.22,151.22,Completed,2025-01-10
47528,167,2025-06-26,343,9,416.09,3744.81,Completed,2025-06-27
47529,1627,2024-12-19,262,6,184.91,1109.46,Completed,2024-12-25
47530,6581,2023-09-17,76,2,205.82,411.64,Completed,2023-09-20
47531,9649,2025-03-21,489,4,52.32,209.28,Completed,2025-03-21
47532,5253,2024-06-21,439,1,277.70,277.70,Pending,
47533,4287,2023-04-02,295,4,128.44,513.76,Completed,2023-04-08
47534,879,2025-06-03,314,8,226.10,1808.80,Cancelled,
47535,1049,2025-02-23,29,4,13.51,54.04,Pending,
47536,1161,2024-02-16,273,8,328.27,2626.16,Completed,2024-02-20
47537,310,2024-06-04,345,6,54.55,327.30,Completed,2024-06-04
47538,8063,2023-09-24,84,2,209.71,419.42,Pending,
47539,9877,2025-07-08,461,10,441.67,4416.70,Completed,2025-07-10
47540,165,2025-08-18,174,7,313.57,2194.99,Completed,2025-08-25
47541,5969,2024-04-28,256,1,201.31,201.31,Completed,2024-05-04
47542,883,2025-04-07,363,3,285.56,856.68,Completed,2025-04-09
47543,5507,2024-04-22,8,5,292.89,1464.45,Completed,2024-04-23
47544,3742,2023-09-30,262,10,184.91,1849.10,Completed,2023-10-01
47545,8988,2025-05-26,167,7,368.85,2581.95,Pending,
47546,2795,2023-08-21,492,5,475.98,2379.90,Completed,2023-08-25
47547,1393,2025-02-15,71,7,220.64,1544.48,Completed,2025-02-20
47548,2259,2025-03-19,307,6,170.69,1024.14,Completed,2025-03-23
47549,6298,2023-12-22,414,6,63.58,381.48,Pending,
47550,6164,2023-05-10,448,2,320.47,640.94,Completed,2023-05-14
47551,3775,2025-01-05,382,9,459.83,4138.47,Completed,2025-01-09
47552,4037,2023-05-04,414,4,63.58,254.32,Completed,2023-05-08
47553,6978,2025-04-30,390,10,465.14,4651.40,Completed,2025-05-02
47554,5519,2024-02-12,9,9,429.10,3861.90,Cancelled,2024-02-14
47555,8100,2025-08-29,26,10,482.53,4825.30,Cancelled,
47556,4737,2025-02-12,13,9,206.56,1859.04,Completed,2025-02-17
47557,9090,2023-10-06,63,7,182.05,1274.35,Completed,2023-10-10
47558,261,2023-12-26,481,3,405.47,1216.41,Completed,2023-12-31
47559,3676,2024-11-30,341,7,381.09,2667.63,Completed,2024-12-05
47560,4633,2025-04-27,200,6,85.81,514.86,Completed,2025-05-04
47561,3696,2023-06-28,337,10,138.15,1381.50,Completed,2023-06-29
47562,7101,2024-05-15,383,5,409.45,2047.25,Completed,2024-05-22
47563,1832,2023-08-22,165,8,321.93,2575.44,Completed,2023-08-27
47564,2588,2025-04-19,451,6,116.73,700.38,Completed,2025-04-21
47565,5559,2024-07-04,145,9,228.80,2059.20,Completed,2024-07-04
47566,1874,2024-03-09,46,7,234.03,1638.21,Completed,2024-03-14
47567,1047,2024-01-16,436,2,287.03,574.06,Completed,2024-01-17
47568,3796,2025-08-12,469,7,493.56,3454.92,Completed,2025-08-13
47569,1661,2024-12-01,116,9,60.26,542.34,Completed,2024-12-06
47570,7389,2024-12-31,77,3,117.22,351.66,Pending,
47571,5529,2024-11-25,173,4,412.97,1651.88,Pending,
47572,4670,2023-10-08,361,9,351.18,3160.62,Completed,2023-10-15
47573,9156,2024-12-20,400,7,433.21,3032.47,Completed,2024-12-20
47574,6083,2024-05-09,51,7,361.62,2531.34,Completed,2024-05-16
47575,4618,2023-02-15,306,9,359.65,3236.85,Completed,2023-02-18
47576,4616,2024-03-12,313,2,412.60,825.20,Pending,
47577,8014,2024-06-19,314,10,226.10,2261.00,Completed,2024-06-25
47578,9685,2025-04-05,271,3,475.23,1425.69,Completed,2025-04-11
47579,1997,2025-07-31,486,8,167.67,1341.36,Completed,2025-07-31
47580,932,2024-03-23,479,8,266.26,2130.08,Completed,2024-03-23
47581,3889,2024-07-22,276,3,427.87,1283.61,Completed,2024-07-22
47582,3339,2023-10-25,330,10,288.29,2882.90,Pending,
47583,8213,2025-05-06,111,9,354.39,3189.51,Pending,
47584,6154,2023-11-12,426,4,378.63,1514.52,Completed,2023-11-18
47585,3650,2024-06-21,392,7,36.30,254.10,Completed,2024-06-22
47586,5629,2024-09-24,474,1,260.53,260.53,Pending,
47587,7700,2024-11-08,108,7,348.39,2438.73,Completed,2024-11-14
47588,7969,2023-03-04,326,7,243.94,1707.58,Pending,
47589,3821,2024-10-28,55,10,418.94,4189.40,Completed,2024-10-30
47590,1374,2025-01-03,325,1,343.77,343.77,Completed,2025-01-09
47591,2741,2025-01-24,355,3,127.92,383.76,Completed,2025-01-28
47592,1176,2024-05-13,373,7,154.63,1082.41,Cancelled,
47593,6362,2024-04-07,303,1,46.02,46.02,Completed,2024-04-12
47594,8641,2023-07-26,251,8,278.90,2231.20,Completed,2023-07-26
47595,5295,2024-07-11,456,5,50.38,251.90,Cancelled,2024-07-12
47596,7065,2023-06-02,142,9,129.42,1164.78,Completed,2023-06-05
47597,2707,2025-02-25,420,7,265.34,1857.38,Completed,2025-02-25
47598,7014,2023-05-26,268,8,144.52,1156.16,Pending,
47599,3646,2024-04-07,134,3,151.22,453.66,Completed,2024-04-13
47600,3243,2024-03-24,420,10,265.34,2653.40,Pending,
47601,337,2023-05-04,136,9,332.24,2990.16,Completed,2023-05-06
47602,3819,2023-09-04,88,6,364.84,2189.04,Completed,2023-09-11
47603,4068,2023-03-06,96,1,306.88,306.88,Completed,2023-03-13
47604,4548,2023-04-12,178,5,443.84,2219.20,Completed,2023-04-15
47605,4641,2023-09-28,160,5,46.18,230.90,Completed,2023-09-29
47606,8229,2024-01-26,41,5,376.50,1882.50,Completed,2024-01-28
47607,993,2023-02-06,189,3,234.43,703.29,Completed,2023-02-06
47608,1750,2025-01-13,391,5,198.07,990.35,Cancelled,
47609,1958,2024-02-07,167,7,368.85,2581.95,Cancelled,
47610,6510,2023-03-15,121,3,159.63,478.89,Cancelled,
47611,1613,2024-07-14,403,9,247.26,2225.34,Completed,2024-07-16
47612,5904,2024-06-16,391,8,198.07,1584.56,Completed,2024-06-16
47613,2621,2025-01-16,344,3,170.77,512.31,Pending,
47614,1728,2023-04-11,408,8,169.67,1357.36,Completed,2023-04-12
47615,4953,2025-07-05,125,8,396.03,3168.24,Completed,2025-07-07
47616,703,2023-10-19,262,6,184.91,1109.46,Completed,2023-10-23
47617,3713,2024-06-21,332,9,172.03,1548.27,Completed,2024-06-27
47618,2061,2024-12-17,256,1,201.31,201.31,Completed,2024-12-24
47619,6124,2025-07-09,416,9,61.90,557.10,Completed,2025-07-14
47620,4131,2024-12-10,233,2,173.34,346.68,Completed,2024-12-14
47621,9171,2023-12-12,346,2,233.82,467.64,Completed,2023-12-17
47622,7486,2024-11-16,325,7,343.77,2406.39,Completed,2024-11-23
47623,7328,2024-02-15,260,10,153.78,1537.80,Completed,2024-02-19
47624,4433,2024-01-02,290,4,329.04,1316.16,Completed,2024-01-04
47625,8703,2023-09-15,254,7,362.08,2534.56,Completed,2023-09-17
47626,1657,2024-09-22,102,4,223.38,893.52,Pending,
47627,7998,2024-03-31,259,4,319.54,1278.16,Completed,2024-04-04
47628,3778,2024-01-28,313,5,412.60,2063.00,Completed,2024-01-29
47629,8833,2024-06-22,481,5,405.47,2027.35,Cancelled,
47630,2192,2023-10-13,311,1,140.10,140.10,Completed,2023-10-17
47631,7140,2025-06-02,246,3,54.93,164.79,Completed,2025-06-04
47632,7061,2023-05-08,442,9,431.90,3887.10,Pending,
47633,9758,2023-01-27,368,6,481.41,2888.46,Completed,2023-01-31
47634,4773,2024-03-22,277,10,337.23,3372.30,Cancelled,
47635,5037,2023-10-19,184,7,145.85,1020.95,Completed,2023-10-25
47636,815,2024-09-26,135,9,164.10,1476.90,Completed,2024-09-26
47637,9808,2025-01-31,419,4,417.34,1669.36,Completed,2025-02-03
47638,4272,2024-01-14,416,9,61.90,557.10,Completed,2024-01-15
47639,9745,2023-01-04,387,1,122.58,122.58,Pending,
47640,3252,2025-02-10,117,10,100.33,1003.30,Completed,2025-02-12
47641,7623,2023-06-11,183,3,297.32,891.96,Completed,2023-06-14
47642,7448,2023-05-08,6,1,57.38,57.38,Completed,2023-05-09
47643,9846,2024-10-08,229,1,491.36,491.36,Completed,2024-10-14
47644,1005,2023-01-06,65,9,179.38,1614.42,Completed,2023-01-06
47645,2422,2023-12-03,9,3,429.10,1287.30,Pending,
47646,7371,2023-10-15,110,7,241.89,1693.23,Completed,2023-10-19
47647,2694,2025-02-27,31,5,364.43,1822.15,Completed,2025-03-03
47648,9337,2023-12-25,375,6,235.80,1414.80,Completed,2023-12-28
47649,766,2024-08-28,445,6,76.43,458.58,Completed,2024-09-03
47650,2315,2024-01-14,77,2,117.22,234.44,Completed,2024-01-17
47651,4904,2024-07-30,17,6,380.32,2281.92,Completed,2024-08-03
47652,7083,2023-01-27,4,6,298.73,1792.38,Pending,
47653,1986,2024-07-12,302,10,189.30,1893.00,Pending,
47654,5828,2025-07-01,441,9,433.98,3905.82,Pending,
47655,5430,2024-09-19,380,2,13.23,26.46,Completed,2024-09-26
47656,1006,2023-05-16,343,5,416.09,2080.45,Completed,2023-05-17
47657,5921,2024-12-30,275,4,115.13,460.52,Completed,2024-12-30
47658,4254,2024-02-29,358,1,126.07,126.07,Cancelled,
47659,3879,2023-06-03,208,7,334.34,2340.38,Completed,2023-06-10
47660,1675,2025-03-01,210,2,32.24,64.48,Completed,2025-03-02
47661,5036,2025-05-19,486,8,167.67,1341.36,Completed,2025-05-23
47662,949,2023-06-01,246,6,54.93,329.58,Completed,2023-06-06
47663,9728,2023-08-17,90,7,434.75,3043.25,Cancelled,
47664,6089,2023-12-16,379,3,312.73,938.19,Completed,2023-12-23
47665,3588,2024-09-30,434,7,476.39,3334.73,Cancelled,
47666,9470,2023-01-28,334,7,309.36,2165.52,Cancelled,2023-01-29
47667,215,2025-07-14,376,3,100.17,300.51,Completed,2025-07-15
47668,444,2024-04-04,163,9,13.96,125.64,Completed,2024-04-07
47669,660,2023-02-27,334,4,309.36,1237.44,Completed,2023-03-03
47670,7339,2024-01-16,374,1,279.80,279.80,Completed,2024-01-20
47671,6904,2025-01-09,72,7,341.05,2387.35,Pending,
47672,3573,2024-08-20,258,4,75.36,301.44,Completed,2024-08-26
47673,4196,2025-08-06,439,9,277.70,2499.30,Completed,2025-08-13
47674,9382,2024-07-31,193,4,58.59,234.36,Completed,2024-08-01
47675,6397,2023-06-11,127,6,398.38,2390.28,Completed,2023-06-15
47676,3940,2024-08-13,237,1,104.07,104.07,Cancelled,
47677,4848,2023-02-02,38,4,245.86,983.44,Completed,2023-02-07
47678,3122,2023-01-03,149,4,71.85,287.40,Completed,2023-01-09
47679,4886,2025-01-25,177,10,232.28,2322.80,Completed,2025-01-28
47680,8558,2023-10-24,108,10,348.39,3483.90,Completed,2023-10-26
47681,9034,2023-03-10,130,8,22.66,181.28,Cancelled,
47682,1570,2023-12-24,211,7,473.20,3312.40,Completed,2023-12-29
47683,1278,2025-02-15,76,7,205.82,1440.74,Completed,2025-02-15
47684,7711,2025-05-01,190,7,346.18,2423.26,Completed,2025-05-04
47685,9483,2023-03-20,245,2,149.67,299.34,Completed,2023-03-24
47686,5401,2024-02-25,387,10,122.58,1225.80,Completed,2024-03-02
47687,6346,2024-09-20,309,6,409.71,2458.26,Completed,2024-09-22
47688,3296,2024-01-03,80,9,449.62,4046.58,Cancelled,2024-01-03
47689,1002,2024-06-28,485,8,188.34,1506.72,Completed,2024-06-30
47690,8925,2024-05-22,485,9,188.34,1695.06,Pending,
47691,759,2024-02-10,313,1,412.60,412.60,Completed,2024-02-16
47692,3870,2024-07-22,70,1,311.59,311.59,Completed,2024-07-22
47693,4277,2024-02-12,4,4,298.73,1194.92,Completed,2024-02-18
47694,8424,2024-09-05,467,8,110.66,885.28,Cancelled,
47695,9842,2023-04-04,482,10,253.10,2531.00,Completed,2023-04-06
47696,4852,2024-09-18,124,5,151.16,755.80,Completed,2024-09-23
47697,2481,2024-09-26,341,10,381.09,3810.90,Pending,
47698,4522,2024-04-27,246,8,54.93,439.44,Completed,2024-04-28
47699,5831,2024-08-07,485,2,188.34,376.68,Completed,2024-08-13
47700,8616,2025-07-09,390,2,465.14,930.28,Completed,2025-07-12
47701,9717,2024-09-29,480,6,377.38,2264.28,Completed,2024-09-29
47702,3254,2023-12-21,43,9,340.84,3067.56,Completed,2023-12-25
47703,7686,2024-02-14,139,9,357.78,3220.02,Completed,2024-02-16
47704,5089,2024-12-07,109,9,154.17,1387.53,Completed,2024-12-14
47705,8484,2024-05-30,252,7,157.55,1102.85,Completed,2024-05-31
47706,6977,2023-09-24,186,10,17.72,177.20,Completed,2023-09-27
47707,5386,2024-04-13,196,7,477.25,3340.75,Completed,2024-04-15
47708,5299,2025-03-03,227,9,236.72,2130.48,Completed,2025-03-04
47709,8381,2023-04-01,34,6,366.81,2200.86,Completed,2023-04-07
47710,786,2025-04-14,430,1,339.32,339.32,Completed,2025-04-20
47711,3555,2025-05-19,341,1,381.09,381.09,Completed,2025-05-24
47712,3492,2024-01-06,58,2,433.65,867.30,Completed,2024-01-09
47713,7301,2024-08-06,293,5,237.57,1187.85,Cancelled,
47714,8166,2025-05-02,140,5,496.20,2481.00,Cancelled,2025-05-04
47715,7774,2024-07-09,185,4,333.91,1335.64,Completed,2024-07-12
47716,8646,2023-11-17,338,1,160.33,160.33,Completed,2023-11-18
47717,7333,2023-10-15,282,6,386.88,2321.28,Completed,2023-10-16
47718,4735,2024-01-31,53,10,11.73,117.30,Completed,2024-02-02
47719,9850,2023-02-27,490,1,372.38,372.38,Completed,2023-03-01
47720,5520,2024-10-10,455,7,87.89,615.23,Completed,2024-10-10
47721,607,2024-07-23,150,10,267.71,2677.10,Cancelled,
47722,3890,2023-03-29,450,8,321.06,2568.48,Completed,2023-04-02
47723,2775,2023-10-25,411,9,78.19,703.71,Completed,2023-10-28
47724,9002,2023-10-19,64,6,439.74,2638.44,Completed,2023-10-25
47725,7947,2024-02-03,178,7,443.84,3106.88,Completed,2024-02-04
47726,8779,2023-12-30,321,6,152.31,913.86,Completed,2024-01-02
47727,8499,2023-06-10,120,3,390.08,1170.24,Completed,2023-06-16
47728,7044,2024-04-04,277,2,337.23,674.46,Completed,2024-04-05
47729,2632,2024-02-19,477,5,463.06,2315.30,Completed,2024-02-25
47730,4231,2024-11-27,367,7,244.89,1714.23,Completed,2024-11-27
47731,6188,2023-03-28,170,9,404.06,3636.54,Completed,2023-04-02
47732,7816,2025-01-25,431,6,349.77,2098.62,Completed,2025-01-29
47733,3464,2023-09-14,106,4,400.93,1603.72,Completed,2023-09-21
47734,4715,2024-06-04,405,10,403.99,4039.90,Completed,2024-06-06
47735,5121,2025-04-26,287,7,311.06,2177.42,Completed,2025-04-28
47736,6976,2023-02-10,93,1,328.56,328.56,Completed,2023-02-17
47737,9059,2024-11-07,474,7,260.53,1823.71,Completed,2024-11-09
47738,1701,2024-12-27,294,2,487.92,975.84,Completed,2025-01-03
47739,4324,2023-04-26,381,9,18.39,165.51,Cancelled,
47740,1556,2025-06-22,244,1,437.76,437.76,Completed,2025-06-26
47741,2017,2023-01-02,152,1,427.35,427.35,Completed,2023-01-07
47742,9864,2024-09-18,320,9,151.01,1359.09,Cancelled,
47743,6653,2023-03-21,418,6,179.02,1074.12,Completed,2023-03-24
47744,8509,2025-03-05,473,1,323.85,323.85,Completed,2025-03-06
47745,9462,2025-01-26,479,9,266.26,2396.34,Completed,2025-01-26
47746,8933,2025-08-26,301,2,425.10,850.20,Completed,2025-08-30
47747,6988,2024-04-13,295,3,128.44,385.32,Pending,
47748,7469,2023-11-26,130,3,22.66,67.98,Completed,2023-11-26
47749,6464,2023-09-11,133,1,210.08,210.08,Completed,2023-09-16
47750,4792,2025-05-19,134,5,151.22,756.10,Completed,2025-05-21
47751,8240,2024-05-17,95,5,286.34,1431.70,Completed,2024-05-17
47752,8060,2023-09-19,477,7,463.06,3241.42,Completed,2023-09-20
47753,4510,2024-05-29,275,1,115.13,115.13,Completed,2024-06-01
47754,8300,2025-04-07,102,2,223.38,446.76,Completed,2025-04-11
47755,3051,2025-03-23,78,6,459.55,2757.30,Completed,2025-03-29
47756,7898,2024-11-05,347,6,204.00,1224.00,Completed,2024-11-10
47757,3719,2025-06-10,116,1,60.26,60.26,Completed,2025-06-12
47758,8899,2023-11-29,278,9,358.78,3229.02,Completed,2023-12-04
47759,9048,2024-11-10,454,1,226.22,226.22,Completed,2024-11-16
47760,9578,2024-07-27,273,6,328.27,1969.62,Completed,2024-07-28
47761,9696,2024-07-08,5,8,146.15,1169.20,Pending,
47762,7736,2025-07-25,483,7,190.16,1331.12,Completed,2025-07-30
47763,8267,2025-04-11,120,3,390.08,1170.24,Completed,2025-04-12
47764,9023,2025-07-19,66,4,450.75,1803.00,Completed,2025-07-22
47765,5571,2025-01-14,19,6,343.33,2059.98,Completed,2025-01-18
47766,2920,2024-05-30,152,6,427.35,2564.10,Completed,2024-06-05
47767,2031,2024-06-19,5,2,146.15,292.30,Pending,
47768,2933,2023-04-12,228,2,167.54,335.08,Completed,2023-04-15
47769,871,2024-09-15,308,5,258.57,1292.85,Completed,2024-09-19
47770,9615,2023-06-14,421,4,42.91,171.64,Completed,2023-06-15
47771,3957,2024-10-31,473,1,323.85,323.85,Cancelled,
47772,4071,2025-05-01,37,5,484.80,2424.00,Completed,2025-05-05
47773,9074,2024-08-19,80,7,449.62,3147.34,Completed,2024-08-21
47774,6969,2023-08-20,172,6,139.57,837.42,Completed,2023-08-25
47775,9950,2024-06-23,231,3,199.82,599.46,Completed,2024-06-25
47776,1971,2025-01-05,344,1,170.77,170.77,Completed,2025-01-10
47777,3784,2024-04-03,59,8,370.91,2967.28,Completed,2024-04-04
47778,9181,2023-04-12,18,9,198.53,1786.77,Cancelled,
47779,757,2025-01-14,286,10,424.50,4245.00,Completed,2025-01-15
47780,5818,2024-11-12,38,2,245.86,491.72,Completed,2024-11-18
47781,5261,2023-08-04,114,6,417.98,2507.88,Completed,2023-08-10
47782,6796,2024-07-12,289,3,414.36,1243.08,Cancelled,2024-07-12
47783,4542,2023-01-31,355,1,127.92,127.92,Completed,2023-01-31
47784,4957,2025-04-04,52,7,453.60,3175.20,Pending,
47785,9657,2023-10-24,141,7,466.99,3268.93,Cancelled,
47786,1470,2024-03-21,159,8,336.74,2693.92,Completed,2024-03-26
47787,1487,2023-01-10,129,4,224.49,897.96,Cancelled,
47788,4489,2024-10-22,132,6,98.92,593.52,Completed,2024-10-27
47789,2109,2025-06-12,472,7,317.99,2225.93,Completed,2025-06-16
47790,9030,2024-02-10,71,10,220.64,2206.40,Completed,2024-02-16
47791,1256,2025-01-09,163,10,13.96,139.60,Completed,2025-01-16
47792,1433,2025-01-21,44,10,313.49,3134.90,Completed,2025-01-23
47793,2828,2023-09-08,482,8,253.10,2024.80,Completed,2023-09-15
47794,4637,2023-04-30,307,6,170.69,1024.14,Completed,2023-05-06
47795,8705,2024-02-29,327,5,454.88,2274.40,Pending,
47796,6256,2025-03-07,473,7,323.85,2266.95,Pending,
47797,5807,2025-08-08,442,3,431.90,1295.70,Completed,2025-08-13
47798,5018,2024-07-10,113,2,371.91,743.82,Completed,2024-07-13
47799,2501,2025-07-09,400,5,433.21,2166.05,Completed,2025-07-16
47800,2400,2025-07-28,394,3,121.78,365.34,Cancelled,2025-07-30
47801,2597,2023-06-08,93,9,328.56,2957.04,Completed,2023-06-08
47802,3422,2023-06-04,145,2,228.80,457.60,Pending,
47803,7699,2024-01-19,208,10,334.34,3343.40,Completed,2024-01-20
47804,104,2023-05-16,156,5,185.64,928.20,Completed,2023-05-23
47805,8926,2023-10-01,38,6,245.86,1475.16,Completed,2023-10-01
47806,1940,2023-04-06,275,4,115.13,460.52,Completed,2023-04-12
